Vehicle_ID,Velocity (m/s),Acceleration (m/s^2),Eccentricity,Community Neighborhood,Distance from RSU (m),RSU_Location,Latitude,Longitude,Vehicle_Type,Lane
Car_331,-27.07,-4.98,0.34,18,22.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_55,0,0,0,5,10.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_277,-31.64,8.57,0.7,13,25.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_150,-7.78,-4.48,0.98,20,22.87,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_179,-30.35,16.64,0.36,15,24.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_251,-14.32,4.42,0.59,6,2.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_5,-36.43,11.33,0.21,5,10.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_160,-31.37,-8.91,0.39,9,10.65,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police_Vehicle_2,0,0,0,19,24.32,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_79,-10.25,-2.98,0.7,17,28.79,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_235,-7.8,5.69,0.9,3,23.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_132,-26.35,17.86,0.78,9,10.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_254,-11.78,-4.77,0.93,1,6.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_244,-13.49,4.23,0.37,15,22.86,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_359,-4.58,-2.21,0.32,7,25.22,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_104,-11.56,-4.96,0.02,9,23.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_214,-3.02,-7,0.56,15,4.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_185,-12.05,4.39,0.34,3,27.56,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_138,-11.51,-4.38,0.43,3,0.41,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_189,-13.38,-0.58,0.7,18,9.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_49,-30.02,11.91,0.31,3,17.52,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_119,-34.17,6.27,0.51,7,18.22,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_227,-12.27,-2.58,0.77,3,18.36,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_308,-14.81,3.23,0.12,1,19.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_225,-24.85,-2.43,0.36,17,10.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_101,-25.95,13.19,0.19,13,24.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_94,-9.08,-0.5,0.32,20,0.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_198,-30.5,11.9,0.2,18,22.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_128,-13.74,4.41,0.75,19,16.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_261,-26.09,11.47,0.77,2,17.08,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_382,-13.99,5.77,0.85,8,19.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_278,-36.08,10.45,0.67,16,29.26,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_355,-12.19,-5.42,0.97,13,19.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_348,-11.47,-3.93,0.55,1,22.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_231,-36.71,11.48,0.71,6,7.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_173,-29.62,7.82,0.23,5,26.19,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_320,-36.43,7.3,0.47,16,23.88,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_43,-10.36,2.69,0.9,16,0.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_337,-11.01,5.31,0.11,3,23.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_9,-18.25,4.27,0.53,10,16.86,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_156,-17.2,4.84,0.33,20,12.26,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_269,0,0,0,15,2.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_54,-11.8,-5.04,0.85,19,7.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_66,-2.54,-6.72,0.09,7,1.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_296,-1.31,1.92,0.86,4,29.83,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_124,-16.84,-3.01,0.09,14,19.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_263,-13.76,1.44,0.64,6,10.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_12,-5.48,8.48,0.65,15,29.84,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_133,-24.89,1.6,0.89,8,23.57,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_298,-11.04,-1.45,0.39,17,18.23,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_215,-28.11,5.94,0.4,12,9.11,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_145,-24,3.35,0.56,5,26.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_165,-6.61,2.92,0.44,8,14.75,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_385,-31.87,-10.92,0,8,14.52,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_283,-11.32,0.27,0.69,14,27.02,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_256,-6.86,3.5,0.3,5,18.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_220,-10.94,7.37,0.06,19,19.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_345,-14.35,-2.14,0.43,9,1.19,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_199,-18.11,-4.55,0.71,14,3.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_333,-26.65,10.15,0.25,9,12.63,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_259,0,0,0,12,18,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_105,-1.81,5.63,0.6,10,5.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_67,-13.66,-0.05,0.06,11,26.61,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_392,-6.59,0.89,0.08,3,29.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_233,-13.36,1.11,0.53,18,29.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_341,-27.01,8.07,0.83,12,14.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_77,-10.56,3.4,0.72,19,24.17,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_317,-27.2,-11.02,0.94,15,22.12,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_303,-16.36,2.15,0.88,19,28.37,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_206,-14.23,0.22,0.4,10,19.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_139,-4.44,-4.61,0.58,8,0.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_284,-13.31,-0.51,0.71,17,22.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_162,-4.48,1.02,0.81,15,21.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_336,-31.84,-10.65,0.97,17,14.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_307,-8.92,3.28,0.69,12,20.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_228,-14.48,-3.54,0.67,14,14.37,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_10,-8.34,2.16,0.05,18,19.18,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_168,0,0,0,8,5.58,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_361,-16.01,3.71,0.93,1,2.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_46,-13.34,-1.45,0.52,9,14.82,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_63,-18.11,5.04,0.16,17,17.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_142,-5.4,-0.63,0.96,3,18.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_42,0,0,0,12,0.38,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_88,-27.79,2.48,0.73,12,19.67,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_130,-10.08,4.11,0.16,1,11.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_196,-13.92,-0.65,0.1,12,18.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_347,-10.11,4.7,0.11,3,11.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_83,0,0,0,1,10.75,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police_Vehicle_4,-6.5,8.34,0.98,10,24.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_141,-8.26,0.92,0.1,6,25.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_357,0,0,0,11,24.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_393,-18.93,6,0.79,8,21.01,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_174,-1.41,2.64,0.85,4,0.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_295,-10.11,1.52,0.97,20,6.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_120,-14.88,0.8,0.6,19,10.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_176,-10.88,-4,0.42,20,15.99,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_109,-15.45,3.69,0.52,13,27.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_78,-12.02,5.8,0.24,10,6.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_344,-29.37,-11.36,0.91,7,29.86,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_306,-0.7,-1.29,0.8,8,15.57,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_226,-25.76,6.57,0.22,2,19.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_360,-13.52,-2.09,0.86,14,23.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_143,-15.65,-2.79,0.82,4,17.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_253,-10.69,-5.44,0.29,20,26.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_112,-7.65,-1.44,0.97,12,12.9,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_11,-28.72,18.4,0.57,1,3.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_76,-6.1,-5.84,0.88,5,23.46,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_113,-4.3,-6.56,0.33,12,1.94,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_153,-1.62,-8.16,0.87,4,21.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_212,-11.15,-2.71,0.6,11,4.27,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_288,-14.08,0.89,0.5,14,1.95,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_50,-25.3,-11.41,0.35,19,9.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_213,-9.26,-6.15,0.26,3,10.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_131,-16.54,2.01,0.94,5,6.57,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_26,-12.4,-0.73,0.27,5,5.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_305,-11.19,3.05,0.45,10,15.22,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_163,-34.15,12.94,0.24,3,2.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_270,-14.91,-0.54,0.55,12,16.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_62,-24.17,3.94,0.05,20,22.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_19,-12.79,0.3,0.04,5,4.36,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_203,0,0,0,11,25.11,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_376,-27.22,-8.87,0.08,3,21.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_362,-33.82,-4.08,0.68,8,13.8,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_1,-5.46,1.27,0.07,6,26.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_134,-14.07,2,0.08,16,4.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_234,-9.98,4.51,0.92,3,15.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_68,-1.67,-1.2,0.88,12,5.75,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_241,-4.35,9.1,0.22,14,15.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_169,-4.01,-4.54,0.91,17,1.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_245,-10.62,3.04,0.22,2,29.52,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_135,-12.33,-1.77,0.35,4,21.95,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_118,-14.93,3.88,0.65,18,3.75,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_224,-7.74,-2.97,0.69,15,29.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_321,-37.97,7.49,0.84,17,22.21,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_383,-6.3,-7.72,0.45,2,25.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_325,-8.19,-0.25,0.01,20,8.46,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_40,-3.89,1.43,0.88,1,0.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_380,-34.61,-4.32,0.2,17,17.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_217,-10.33,-1.93,0.03,2,14.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_102,-36.27,-0.53,0.02,3,0.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_193,-34.03,11.85,0.12,12,13.27,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_265,0,0,0,6,7.56,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_349,-25.06,18.39,0.13,10,7.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_59,-11.82,-0.14,0.75,6,15.54,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Truck_208,-14.87,0.29,0.07,8,4.52,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_14,-27.58,8.13,0.27,17,27.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_210,-4.51,0.42,0.46,6,12.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_58,-34.52,4.44,0.69,15,28.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_147,-33.51,16.62,0.92,19,6.2,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_353,-12.46,4.58,0.56,2,6.69,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_252,-16.39,-1.14,0.65,4,3.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_136,-28.4,-0.95,0.01,17,6.61,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_91,-8.38,-0.98,0.74,15,13.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_275,-1.27,6.51,0.79,14,13.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_301,0,0,0,2,8.6,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_371,-18.85,7.05,0.29,4,28.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_21,-15.59,-4.08,0.19,4,23.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_237,-13.43,3.24,0.19,1,20.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_367,-3.87,-1.73,0.85,16,1.84,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_271,-14.91,-4.1,0.91,6,4.99,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_324,-3.49,7.76,0.13,3,10.42,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_340,-14.51,-1.21,0.87,2,12.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_72,-14.64,2.78,0.13,13,15.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_57,-34.96,12.21,0.45,14,26.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_351,-28.67,17.38,0.35,9,12.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_126,-17.96,-5.22,0.68,11,10.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_319,-24.74,15.97,0.47,7,29.87,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_200,-27.04,3.46,0.01,2,18.79,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_222,-31,-0.68,0.24,3,0.88,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_195,-35.49,-10.29,0.08,20,4.8,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_51,-5.58,7.79,0.13,14,7.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_38,-13.51,-3.82,0.6,14,16.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_35,-34.6,-4.19,0.85,10,26.62,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police_Vehicle_3,-0.83,5.85,0.69,4,11.46,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_56,-14.46,-1.37,0.98,13,21.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_84,-12.47,-5.74,0.36,14,16.72,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_15,-31.47,-8.35,0.32,14,10.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_144,-23.84,-8.58,0.05,17,22.12,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_52,0,0,0,16,21.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_202,-37.54,18.61,0.04,8,8.22,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_22,-2.82,1.67,0.24,19,5.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_249,-11.1,6.53,0.63,1,25.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Bus_117,-11.64,7.31,1,11,6.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_152,-1.62,3.93,0.62,20,25.32,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_239,-13,-4.53,0.06,4,4.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_71,-36.66,13.71,0.18,13,24.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police vehicle_37,-2.2,7.61,0.08,19,23.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_313,-16.09,0.25,0.23,13,11.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_20,-33.92,-1.23,0.7,9,9.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_33,-13.19,-4.11,0.6,3,27.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_111,-30.31,11.42,0.53,14,17.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_329,-10.43,3.52,0.04,18,11.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_107,-26.07,-9.4,0.26,8,21.72,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_236,-15.68,0.95,0.6,13,16.7,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_45,-6.27,3.02,0.08,7,6.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Bus_18,-13.45,3.75,0.9,2,2.24,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Truck_82,-12.62,4.57,0.43,16,3.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_266,-15.37,-3.63,0.12,1,9.37,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Car_191,-23.1,8.02,0.69,20,26.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_323,-11.87,-0.2,0.87,16,4.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_194,0,0,0,13,16.32,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Truck_377,-13.31,2.58,0.34,10,16.65,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Car_310,-28.96,12.78,0.33,3,5.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_316,-33.17,12.41,0.53,12,25.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_16,-13.87,-2.41,0.8,9,0.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Police vehicle_41,-8.32,-3.28,0.54,2,10.26,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_103,-32.17,3.4,0.97,11,27.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Bus_182,-13,0.61,0.68,16,3.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_70,-0.22,7.8,0.1,6,27.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_87,-29.66,-0.5,0.39,19,12.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Police_Vehicle_5,-3.02,7.07,1,10,29.01,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_34,-4.82,0.7,0.91,12,22.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Car_238,-32.91,-5.92,0.89,13,8.42,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Car_332,-25.97,2.76,0.45,12,6.87,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l2
Truck_272,-12.84,-4.76,0.43,14,14.56,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l2
Bus_154,-10.63,5.96,0.59,10,6.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l2
Police vehicle_312,-3.63,6.9,0.34,6,15.19,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
Police vehicle_100,0,0,0,20,11.11,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l2
